-79.981697,-24.710273,-47.287637,9.390377,-29.852126,-73.751228,73.262350,53.540107,-35.128948,-33.021752,-46.139498,-56.523402,31.104033,2.382251,-57.715764,-24.357471,40.150794,74.374413,-8.014058,11.788712,61.750722,68.709942,69.215256,67.683914,-75.470974,54.724937,9.764836,-17.942307,-70.413145,34.078227
-79.981686,-24.710282,-47.287646,9.390361,-29.852140,-73.751232,73.262338,53.540092,-35.128975,-33.021725,-46.139509,-56.523436,31.104006,2.382259,-57.715775,-24.357473,40.150777,74.374416,-8.014075,11.788711,61.750716,68.709958,69.215282,67.683929,-75.470971,54.724947,9.764814,-17.942317,-70.413165,34.078257
-79.981704,-24.710269,-47.287614,9.390375,-29.852119,-73.751215,73.262311,53.540133,-35.128967,-33.021747,-46.139485,-56.523428,31.104052,2.382275,-57.715766,-24.357471,40.150813,74.374398,-8.014051,11.788738,61.750748,68.709973,69.215303,67.683936,-75.470967,54.724939,9.764847,-17.942294,-70.413159,34.078234
-79.981718,-24.710306,-47.287635,9.390351,-29.852126,-73.751241,73.262308,53.540109,-35.128958,-33.021747,-46.139503,-56.523447,31.104002,2.382236,-57.715768,-24.357473,40.150793,74.374403,-8.014074,11.788719,61.750740,68.709974,69.215253,67.683946,-75.470952,54.724921,9.764822,-17.942293,-70.413167,34.078221
-79.981723,-24.710287,-47.287642,9.390380,-29.852146,-73.751238,73.262331,53.540090,-35.128957,-33.021739,-46.139510,-56.523432,31.104006,2.382242,-57.715782,-24.357461,40.150792,74.374382,-8.014086,11.788688,61.750738,68.709951,69.215279,67.683903,-75.470964,54.724909,9.764823,-17.942316,-70.413186,34.078219
-79.981698,-24.710289,-47.287627,9.390392,-29.852137,-73.751197,73.262324,53.540105,-35.128944,-33.021738,-46.139486,-56.523407,31.104024,2.382280,-57.715777,-24.357457,40.150783,74.374417,-8.014051,11.788754,61.750765,68.709952,69.215305,67.683944,-75.470936,54.724954,9.764833,-17.942286,-70.413169,34.078272
-79.981710,-24.710259,-47.287637,9.390379,-29.852115,-73.751210,73.262336,53.540106,-35.128944,-33.021736,-46.139481,-56.523410,31.104037,2.382264,-57.715765,-24.357441,40.150810,74.374415,-8.014052,11.788720,61.750750,68.709980,69.215285,67.683942,-75.470965,54.724949,9.764838,-17.942291,-70.413151,34.078235
-79.981670,-24.710271,-47.287623,9.390374,-29.852127,-73.751238,73.262347,53.540118,-35.128967,-33.021746,-46.139501,-56.523416,31.104030,2.382262,-57.715783,-24.357470,40.150784,74.374409,-8.014060,11.788726,61.750732,68.709954,69.215278,67.683914,-75.470952,54.724949,9.764849,-17.942291,-70.413171,34.078236
-79.981677,-24.710273,-47.287631,9.390386,-29.852119,-73.751211,73.262346,53.540095,-35.128949,-33.021712,-46.139507,-56.523446,31.104049,2.382272,-57.715792,-24.357468,40.150793,74.374418,-8.014045,11.788712,61.750757,68.709940,69.215296,67.683934,-75.470967,54.724964,9.764853,-17.942295,-70.413185,34.078227
-79.981701,-24.710289,-47.287655,9.390376,-29.852139,-73.751236,73.262316,53.540096,-35.128963,-33.021729,-46.139513,-56.523435,31.104028,2.382244,-57.715789,-24.357472,40.150779,74.374398,-8.014064,11.788707,61.750742,68.709960,69.215267,67.683920,-75.470966,54.724938,9.764832,-17.942299,-70.413170,34.078231
