63.024044,3.799193,62.581623,-8.044572,9.839975,49.997527,-15.492519,10.986912,63.753805,-2.460379,14.494262,69.820701,61.320256,41.235083,33.761115,51.071215,-63.026911,-19.034669,7.326478,57.361503,-56.575623,34.246325,14.554743,17.395195,-20.380986,66.531556,34.224819,26.927906,-44.565543,50.060029
63.024051,3.799191,62.581620,-8.044555,9.839951,49.997510,-15.492515,10.986890,63.753787,-2.460363,14.494279,69.820696,61.320258,41.235085,33.796984,51.071214,-63.026912,-19.034664,7.326491,57.361473,-56.575633,34.246333,14.554739,17.395207,-20.380964,66.531573,34.224847,26.927924,-44.565538,50.060023
63.024034,3.799200,62.581613,-8.044569,9.839995,49.997544,-15.492530,10.986916,63.753809,-2.460371,14.494224,69.820708,61.320252,41.235104,33.796950,51.071242,-63.026911,-19.034664,7.326454,57.361501,-56.575624,34.246322,14.554746,17.395204,-20.380978,66.531585,34.224819,26.927921,-44.565567,50.060055
63.024034,3.799200,62.581627,-8.044539,9.839978,49.997522,-15.492515,10.986902,63.753802,-2.460371,14.494269,69.820696,61.320231,41.235098,33.796953,51.071204,-63.026932,-19.034666,7.326500,57.361491,-56.575612,34.246336,14.554753,17.395204,-20.380990,66.531537,34.224800,26.927905,-44.565539,50.060033
63.024040,3.799229,62.581612,-8.044583,9.840009,49.997529,-15.492496,10.986913,63.753804,-2.460390,14.494287,69.820708,61.320266,41.235102,33.796962,51.071230,-63.026911,-19.034658,7.326456,57.361478,-56.575628,34.246355,14.554736,17.395216,-20.380989,66.531562,34.224810,26.927901,-44.565548,50.060034
63.024044,3.799193,62.581623,-8.044572,9.839975,49.997527,-15.492519,10.986912,63.753804,-2.463282,14.494262,69.820701,61.320256,41.235083,33.796959,51.071215,-63.026911,-19.034669,7.326478,57.361503,-56.575623,34.246325,14.554743,17.395195,-20.380986,66.531556,34.224819,26.927906,-44.565543,50.058301
63.024044,3.799192,62.581623,-8.044572,9.839975,49.997527,-15.492519,10.986912,63.753805,-2.460379,14.493770,69.820701,61.320255,41.235083,33.796959,51.070389,-63.026911,-19.034669,7.326478,57.361503,-56.575623,34.246325,14.554742,17.395195,-20.380986,66.531556,34.224819,26.927906,-44.565543,50.060029
63.024075,3.799184,62.581621,-8.044572,9.839981,49.997536,-15.492521,10.986872,63.753807,-2.460385,14.494273,69.820740,61.320270,41.235092,33.796957,51.071215,-63.026920,-19.034641,7.326480,57.361500,-56.575592,34.246310,14.554717,17.395165,-20.380988,66.531563,34.224834,26.927912,-44.565532,50.060050
63.024044,3.799193,62.581623,-8.044572,9.839975,49.997527,-15.492519,10.986912,63.753804,-2.460379,14.494262,69.820701,61.320256,41.235083,33.796959,51.071215,-63.026911,-19.034669,7.323575,57.361503,-56.575623,34.246325,14.554743,17.395195,-20.380986,66.531556,34.224819,26.927906,-44.565543,50.060029
63.024044,3.799193,62.581623,-8.044572,9.839975,49.997527,-15.492519,10.986912,63.753804,-2.460378,14.494262,69.820701,61.320256,41.235083,33.786758,51.071215,-63.026911,-19.034669,7.326478,57.361503,-56.575623,34.246325,14.554742,17.395195,-20.380986,66.531556,34.224819,26.927906,-44.565543,50.060029
