18.080461,-68.688436,-25.530068,34.507450,-68.638535,-62.409820,-81.515238,49.591310,-40.582402,-54.053626,-70.373068,88.299578,33.852193,24.236953,84.989535,58.108778,-30.981230,53.456536,-72.296190,-82.492554,-0.404487,46.318196,16.593936,-29.130059,-35.501086,21.069642,48.020808,59.567212,-45.124291,-65.037010
7.197135,-0.517211,14.196230,-5.897512,-79.225445,-11.133757,22.590796,-23.163998,46.820027,35.919121,-9.702243,-68.001423,-60.663149,2.640598,-9.996645,21.334762,-0.990099,-21.513624,17.157115,19.599349,23.774665,22.461206,24.163395,87.279427,-88.356079,-56.255035,63.440224,91.527546,39.355570,63.057232
63.281367,88.695480,-69.452236,75.716870,23.607264,-55.291526,18.655820,91.259812,60.395898,13.706345,7.696681,15.728203,74.845234,75.195156,70.662573,37.293434,56.695388,-25.377138,99.433644,21.707757,43.353073,87.911378,-53.702530,-75.135370,-5.761817,-13.692793,94.725836,52.048063,18.159371,-34.036331
-94.202485,-29.191996,-26.853961,-78.326215,11.074857,-69.934062,10.463449,46.670559,-41.811820,-94.346126,-43.987239,75.522679,-52.808702,-51.627658,-53.377944,40.935327,51.050626,18.983111,-93.477320,-42.068405,45.497297,41.862169,11.095596,67.396357,24.286466,-20.591360,-44.586704,57.880136,57.458458,29.543091
-78.988305,-95.420891,-71.604848,-47.772923,46.483322,45.320308,-50.002644,90.417711,-42.612048,-44.187124,4.945109,55.153183,16.982018,-73.728711,85.990026,-17.752624,-81.329759,77.070381,71.372123,80.964534,-33.080722,-99.501604,-42.083986,-2.077033,-18.951376,-44.456608,85.629640,-83.717346,-9.548604,-47.494670
15.254162,4.967384,-77.939221,-66.463651,26.966019,54.926585,3.055750,49.470343,-28.287281,-48.297009,14.543557,-8.272718,-3.845676,34.057263,55.813446,-47.319511,9.457675,-2.226803,-6.872226,20.623546,49.737389,37.264287,7.752506,-36.293714,69.304828,-25.689131,-82.543571,-2.366143,68.349934,-30.296016
99.999990,-29.435143,17.617025,13.370321,53.496573,-44.779053,68.984267,-26.563704,100.000000,10.876306,37.464099,-59.916149,17.655448,-74.186968,-45.992066,-73.028649,-36.177062,-79.091990,2.874177,-99.999608,67.674403,-33.827414,60.064360,-27.447765,97.400025,-3.027104,81.476477,70.641074,-63.596232,49.340023
13.708672,62.013837,60.506914,-56.058949,89.191385,99.491285,76.245847,12.140542,-30.011246,-27.896357,-99.999483,-76.373441,-66.162346,0.884462,57.002751,-0.033567,29.331665,-59.342008,-61.444701,-27.471964,96.571006,-82.805676,10.566253,-28.958489,1.302591,19.777627,-21.548204,22.165087,-14.258266,-79.700041
-50.227785,73.431401,56.185939,42.304661,34.392259,-97.594289,82.911716,-88.174300,66.270246,25.915175,53.498862,-23.444003,-17.228032,-99.442610,90.160534,-21.415047,-43.857005,7.003065,15.883708,-79.264148,13.108349,-6.236280,-44.224461,-20.491275,30.117534,17.370834,-29.342669,59.875221,5.883652,-61.433925
-18.393874,-25.097932,62.340424,21.975159,-95.450807,20.279419,-99.728751,-8.284907,4.612392,-15.707361,36.259512,-10.344653,-76.434014,-17.747473,47.586324,58.758948,15.665653,-55.171288,25.056977,70.022871,-83.132289,-11.793758,-76.037740,13.570715,47.990056,77.780995,-31.798796,33.430954,17.688594,-58.852441
95.560929,78.206817,76.466210,83.851102,8.051727,0.654672,13.271457,-19.126661,-2.866587,5.893335,-7.301615,71.885435,46.408369,37.393593,39.895599,92.724062,-14.893202,6.562039,32.059660,-23.901805,6.576364,-56.682191,62.573198,8.907932,-62.188059,62.239214,-83.530872,36.526546,58.710940,100.000000
-46.238785,69.879724,15.860755,90.140842,66.600635,-10.444627,53.226333,-56.318174,-68.981404,84.271563,-65.662412,4.270301,-79.110106,-53.097222,7.784826,-6.215331,-4.239146,41.255749,-44.660339,32.669929,5.795074,-9.209502,-44.528709,41.110817,-23.507431,73.227589,-79.680352,-80.179294,79.700931,-71.439249
30.016103,-74.666504,-4.983868,27.666409,14.186181,-72.458527,45.412040,-59.602656,-71.991079,67.915215,42.822043,72.735429,-58.994151,-78.894562,-93.126521,66.023374,64.825253,15.280379,3.174176,-21.401069,44.533945,-37.689318,23.984521,-87.144788,99.458550,-49.273856,-5.234358,60.693249,50.080277,-91.664536
-39.561457,-38.953885,47.875977,0.716822,-55.994043,34.346300,4.006123,-9.194147,-16.502307,53.455685,-1.193095,51.955806,-47.953196,38.704384,-33.417642,56.686947,1.462723,-49.964670,70.069744,36.531682,60.263505,-40.990950,45.459689,42.765763,-35.224895,-91.484890,-30.977221,88.262763,7.602810,45.596898
87.276781,-77.704456,-33.665753,-32.222743,-1.017324,36.750446,-41.908891,-42.991880,42.554889,-30.668978,22.357230,-55.289177,-65.514462,-81.751117,92.907995,-43.217334,-81.654929,59.269487,27.439213,-47.266175,-10.121886,100.000000,22.901337,-19.526312,41.648294,36.514416,-30.424346,-3.558560,82.835311,-52.304959
-47.619466,28.105899,82.354520,-76.701283,-96.425234,-33.821003,1.050338,6.629700,-69.108093,31.214184,-17.353891,61.124397,78.241990,56.099078,-26.591981,52.462906,-54.404126,-8.653276,22.495983,-54.237564,-16.239452,66.277524,-54.106821,70.018871,-3.201752,-0.000092,50.627802,-49.318724,1.609480,-9.418053
1.492927,-25.578457,91.400384,-53.826929,47.737829,96.910341,-26.286891,44.003295,1.302294,-47.196883,-74.273534,83.933566,-37.287373,-78.599776,27.261199,-70.583605,-57.424617,64.821228,-78.921110,-61.998508,-16.872239,9.451993,68.950821,-18.908410,-47.204948,-30.210518,-92.128045,54.842072,11.581383,-41.931787
42.628221,41.433020,-4.185747,-98.077003,-52.738391,-13.551225,-82.025537,76.646363,-82.667848,-20.423330,-72.545332,-29.562437,-64.941926,60.919445,-55.647857,52.267789,-35.648187,-55.951088,-68.290076,47.212670,62.286006,-24.554500,26.248433,69.971038,89.875637,49.232578,-13.885679,95.819376,14.377195,12.423366
-50.820887,83.785229,21.299239,31.880646,72.208572,16.584188,0.677813,50.921353,72.587902,-49.507079,14.558473,36.675221,-27.402624,-6.344573,34.572638,-21.720651,9.360024,64.431125,67.409097,20.975743,24.463943,-99.999992,26.580258,-33.269222,77.160328,-46.438232,48.896117,-41.211449,6.763016,82.226887
2.952840,35.784091,89.285427,-51.753043,-50.372987,-34.636448,-92.288761,37.365345,-54.676678,-100.000000,11.244897,43.608910,-11.826153,47.495630,-88.059047,-66.385895,2.736314,-82.290669,16.084047,-48.952346,-89.138710,13.095914,85.384659,-30.113174,-35.318832,49.680411,-32.250855,-11.305914,12.402823,-34.539306
-4.468541,-3.317237,27.557060,-10.497207,41.394341,50.802060,31.637504,-53.503618,28.415464,-6.396480,-70.402520,-79.555864,-82.321336,34.415785,-19.256379,98.487319,-6.493117,-69.479186,-0.636563,91.187323,44.682627,29.241894,-62.419011,66.701355,45.221307,52.336160,55.899522,2.631338,-7.484314,-59.800777
-57.031987,66.226545,83.991568,34.049569,-44.518393,-39.652527,-4.985234,-59.770604,-25.445565,99.580051,37.541307,-10.026354,-36.427685,-74.734193,24.003119,65.381487,-71.003434,29.056784,8.294043,9.976809,-93.984965,-28.592458,-22.905416,-32.598315,27.171383,32.659693,-57.417211,4.785008,45.524228,-6.586321
29.173164,-71.525528,-24.302878,-41.474456,-66.275209,10.670049,-96.302687,-32.768035,48.963919,-47.676915,47.450797,75.148814,92.074603,75.061129,-57.607372,39.475316,84.854697,-54.913410,-12.784966,-45.681708,61.289625,2.566538,-15.699756,-69.104146,23.486196,-39.015208,1.779633,-51.799344,72.911505,-22.039504
8.111025,-18.948193,-10.163637,73.314968,31.946668,25.173141,43.694534,-50.890408,-12.988023,-67.763903,4.533993,-38.442116,57.970832,19.469184,24.080226,43.412675,56.987722,-33.065328,-53.829611,-42.654345,58.813312,76.529683,57.533201,-4.863279,64.391013,65.141402,-41.807101,13.373317,-70.287646,-21.117837
-27.781849,-13.854278,-9.973802,52.765075,67.269161,-86.413112,-69.220297,65.889929,-81.734314,-25.723527,-27.285921,-8.077464,65.959524,27.904062,2.383882,-73.130040,-12.963356,-1.640417,-91.668143,75.426146,33.007548,-80.221359,-32.794368,26.764114,-34.666544,-17.227299,-11.048201,71.816978,11.528303,-21.030143
