-62.027689,48.383442,24.162415,58.418278,20.759930,-32.291461,69.037085,30.768299,60.261916,50.478780,-58.239629,31.905973,28.960939,40.927358,47.944113,70.631401,-69.576440,1.378419,-0.054887,32.122292,79.296539,65.277006,-32.498050,-26.279260,51.227305,-22.141836,-27.940006,-8.847392,-35.660678,39.840837
-62.027683,48.383451,24.162409,58.418266,20.759923,-32.291456,69.037091,30.768328,60.261868,50.478764,-58.239646,31.905966,28.960968,40.927338,47.944108,70.631394,-69.576465,1.378367,-0.054877,32.122249,79.296544,65.276999,-32.498056,-26.279286,51.227345,-22.141795,-27.940016,-8.847439,-35.660703,39.840846
-62.027694,48.383419,24.162413,58.418292,20.759931,-32.291474,69.037107,30.768319,60.261882,50.478769,-58.239612,31.906016,28.960988,40.927374,47.944107,70.631367,-69.576444,1.378431,-0.054880,32.122282,79.296549,65.276941,-32.498028,-26.279232,51.227306,-22.141807,-27.939984,-8.847369,-35.660693,39.840846
-62.027671,48.383423,24.162396,58.418250,20.759927,-32.291494,69.037117,30.768332,60.261908,50.478763,-58.239608,31.905972,28.960954,40.927350,47.944092,70.631401,-69.576445,1.378400,-0.054866,32.122262,79.296547,65.277003,-32.498052,-26.279266,51.227306,-22.141816,-27.940008,-8.847383,-35.660707,39.840837
-62.027690,48.383414,24.162432,58.418248,20.759959,-32.291459,69.037112,30.768333,60.261862,50.478752,-58.239626,31.905978,28.960962,40.927352,47.944099,70.631381,-69.576452,1.378420,-0.054886,32.122281,79.296532,65.276987,-32.498064,-26.279290,51.227310,-22.141829,-27.939997,-8.847388,-35.660719,39.840817
-62.027688,48.383426,24.162424,58.418244,20.759939,-32.291474,69.037102,30.768306,60.261883,50.478768,-58.239618,31.905997,28.960962,40.927355,47.944081,70.631372,-69.576434,1.378399,-0.054906,32.122275,79.296550,65.277003,-32.498077,-26.279279,51.227293,-22.141814,-27.940009,-8.847374,-35.660651,39.840827
-62.027696,48.383449,24.162432,58.418238,20.759929,-32.291457,69.037121,30.768328,60.261885,50.478753,-58.239651,31.905973,28.960946,40.927368,47.944139,70.631385,-69.576450,1.378414,-0.054867,32.122281,79.296519,65.276957,-32.498056,-26.279259,51.227321,-22.141842,-27.939983,-8.847407,-35.660699,39.840826
-62.027685,48.383447,24.162397,58.418209,20.759911,-32.291453,69.037101,30.768302,60.261869,50.478760,-58.239613,31.905999,28.960951,40.927346,47.944076,70.631377,-69.576442,1.378428,-0.054862,32.122301,79.296538,65.276969,-32.498051,-26.279276,51.227316,-22.141803,-27.940000,-8.847388,-35.660698,39.840836
-62.027671,48.383385,24.162426,58.418253,20.759943,-32.291457,69.037108,30.768345,60.261888,50.478736,-58.239628,31.905977,28.960966,40.927335,47.944057,70.631375,-69.576441,1.378383,-0.054877,32.122267,79.296550,65.276977,-32.498063,-26.279258,51.227299,-22.141827,-27.940019,-8.847393,-35.660724,39.840841
-62.027695,48.383452,24.162415,58.418266,20.759938,-32.291498,69.037133,30.768327,60.261870,50.478787,-58.239637,31.905974,28.960960,40.927367,47.944099,70.631368,-69.576420,1.378399,-0.054877,32.122290,79.296551,65.276976,-32.498039,-26.279282,51.227323,-22.141792,-27.940021,-8.847372,-35.660717,39.840853
-62.027695,48.383435,24.162409,58.418226,20.759932,-32.291487,69.037109,30.768317,60.261888,50.478792,-58.239612,31.906009,28.960952,40.927348,47.944107,70.631390,-69.576423,1.378415,-0.054877,32.122282,79.296555,65.276983,-32.498068,-26.279292,51.227289,-22.141817,-27.939986,-8.847391,-35.660691,39.840818
-62.027664,48.383454,24.162402,58.418257,20.759948,-32.291433,69.037118,30.768331,60.261880,50.478765,-58.239628,31.905986,28.960967,40.927333,47.944092,70.631368,-69.576436,1.378415,-0.054871,32.122279,79.296502,65.277007,-32.498037,-26.279268,51.227288,-22.141807,-27.939997,-8.847370,-35.660729,39.840840
-62.027676,48.383434,24.162403,58.418267,20.759923,-32.291488,69.037135,30.768329,60.261883,50.478774,-58.239635,31.905984,28.960970,40.927331,47.944116,70.631393,-69.576465,1.378412,-0.054877,32.122277,79.296527,65.277000,-32.498051,-26.279289,51.227338,-22.141809,-27.939996,-8.847411,-35.660696,39.840851
-62.027684,48.383438,24.162429,58.418283,20.759924,-32.291489,69.037142,30.768347,60.261887,50.478770,-58.239621,31.905971,28.960973,40.927363,47.944102,70.631391,-69.576436,1.378392,-0.054909,32.122261,79.296535,65.276977,-32.498057,-26.279277,51.227307,-22.141809,-27.940000,-8.847377,-35.660691,39.840857
-62.027676,48.383446,24.162377,58.418276,20.759937,-32.291473,69.037123,30.768331,60.261882,50.478773,-58.239635,31.906009,28.960961,40.927371,47.944105,70.631371,-69.576456,1.378408,-0.054885,32.122261,79.296542,65.276977,-32.498023,-26.279257,51.227306,-22.141802,-27.940002,-8.847398,-35.660704,39.840833
-62.027655,48.383449,24.162396,58.418270,20.759946,-32.291465,69.037108,30.768315,60.261855,50.478794,-58.239638,31.905985,28.960941,40.927385,47.944115,70.631389,-69.576456,1.378429,-0.054865,32.122279,79.296529,65.276989,-32.498045,-26.279259,51.227290,-22.141782,-27.940002,-8.847397,-35.660729,39.840859
-62.027685,48.383436,24.162420,58.418238,20.759917,-32.291474,69.037112,30.768341,60.261882,50.478778,-58.239615,31.905969,28.960935,40.927349,47.944091,70.631374,-69.576442,1.378388,-0.054869,32.122274,79.296529,65.276989,-32.498037,-26.279292,51.227306,-22.141803,-27.939982,-8.847380,-35.660716,39.840825
