-32.683813,-76.652646,-1.507781,-95.356847,59.401176,-5.990845,-100.000000,-10.467106,55.029352,19.352427,10.593773,-71.434537,80.444653,-27.586132,-1.246815,-18.705457,-30.225860,-18.107204,80.036801,-80.524037,37.506093,-73.652288,-22.546825,-40.442000,-17.941260,-49.252481,-26.985834,-29.075891,-9.891855,37.542201
-14.258932,98.014580,-57.437009,-15.678099,42.541015,0.843258,58.009476,-16.401859,-36.915502,8.299160,34.447467,35.421225,61.482728,46.513473,23.439569,95.130373,-7.849233,54.398299,-24.555897,92.874214,-87.825980,-57.749461,-62.916272,48.186329,92.606481,-41.744296,-14.645625,-15.283697,42.544978,-75.858718
34.988282,-62.687084,-25.885993,-40.379562,-50.607925,19.851257,-99.041101,1.979923,62.151200,74.932004,0.627831,99.639424,-13.026842,-52.098548,-38.796937,-86.143884,-43.018407,-7.505766,44.120815,-80.855323,-43.216824,-31.130743,58.942212,20.896263,-12.880336,-5.413861,-24.597088,-18.558521,17.244805,-53.357162
0.380201,35.658227,9.368880,26.734203,86.848394,1.033164,79.064300,-1.272859,42.338059,-54.066097,-59.409344,85.905766,-85.704757,-87.069465,-36.434470,42.989288,-43.653507,73.428653,-9.167978,16.562377,-6.032382,-87.396128,-7.937988,-36.788020,95.359115,10.498169,-7.411364,33.973080,-53.123913,33.019654
10.375027,-2.720294,-21.507493,-0.816373,-20.607429,-56.367300,-3.342118,-99.068183,-12.064471,41.607927,85.570593,13.519653,-2.493805,-90.292089,78.571505,-56.671524,2.475088,53.567483,18.292954,93.429834,28.528819,-24.415512,52.298758,-75.291448,66.946757,72.567420,-55.425775,-9.346076,3.348262,-19.151202
-27.632520,73.162212,-5.380324,-35.852527,85.268739,41.047589,-13.551846,31.878026,-31.769046,83.421909,-9.805066,6.101180,16.781234,32.610314,72.927674,-32.993097,66.852067,69.693543,17.689832,22.871247,-80.131494,8.703244,63.959768,67.406347,-26.197231,-3.511242,-63.189868,-54.903539,-0.460899,-44.521594
-78.200368,99.999994,-12.952660,-21.055590,-99.236757,-32.884378,-37.251581,69.218065,30.899215,99.312923,13.682436,64.342045,-54.907958,10.514685,7.864241,29.376567,-43.086738,-42.048388,-78.664942,-47.191397,-96.670391,-47.922016,55.677725,-64.887187,-39.208142,-8.907731,27.463697,-100.000000,-31.355827,-11.622700
92.030583,-99.599407,35.179381,-24.105488,21.423491,-20.092955,-39.179579,-48.351715,29.805460,-86.727128,60.262076,-29.585720,-42.590484,-83.351961,0.560264,-26.164115,-80.567061,-25.845674,90.409878,7.516137,33.266438,5.863049,45.089610,28.956624,-26.760323,-39.096233,3.080556,-91.797318,66.215837,-56.645841
10.772191,-4.867325,-70.264066,87.264788,70.720788,38.478500,3.403438,34.473383,43.611490,29.815923,10.851382,39.351562,6.505760,-81.507273,-24.264587,-5.613679,86.723769,-39.878301,-75.319836,-14.156799,59.978525,-44.555364,42.942833,65.296139,-15.641860,-32.148446,-53.213272,-4.814393,75.281711,-10.669095
17.790779,3.018040,-63.895162,27.538090,59.729671,-99.305637,-1.045908,-38.962890,45.596840,-9.478011,61.328274,-22.962881,14.076088,-34.312443,-18.734754,82.947360,-4.088587,-8.164600,-8.580405,-96.179168,-90.033418,-22.119494,6.980565,60.562243,36.530212,71.619745,53.295484,2.631206,16.483312,65.940868
77.777936,-5.175895,-74.783579,-71.958348,-86.087059,48.318703,49.655721,-1.130900,33.048603,23.797354,76.432812,32.403282,-73.535850,8.878044,-35.400628,16.440656,98.523470,22.403951,-32.757905,-38.432534,40.740598,-55.172050,77.146307,16.108150,10.534437,-51.565939,-79.499361,-33.647480,27.585360,-12.589228
14.007598,-30.266543,49.636982,-56.198995,-14.876931,33.303763,6.135077,95.351642,0.323515,97.748515,-54.018118,4.385535,5.914107,10.055631,85.150939,23.103528,-3.880096,88.945243,-94.521945,-68.977872,-8.360245,-22.380366,-53.463332,59.744301,7.514170,80.087223,12.440977,-53.885600,-34.179470,50.405837
16.188306,-5.610651,-75.597334,-9.539502,63.054109,38.408861,-9.906078,39.672557,-20.446570,1.771194,-62.121945,-64.810428,33.459276,49.400231,-35.386678,7.572887,93.246956,46.339928,-82.387196,-89.318807,-58.729239,26.490836,36.429446,56.738134,-61.521154,-73.192343,27.791500,-6.863848,-52.216531,-54.181509
-92.343742,-63.296949,-76.944314,-27.033783,74.744131,19.126943,-47.615778,-28.900806,73.097902,-100.000000,-57.421563,-26.386682,-23.564246,-63.753420,67.731746,-40.771821,31.046913,-77.457272,-99.999996,0.760148,-47.361747,-63.821305,-0.000095,1.476635,76.750574,21.613704,70.943004,61.823883,-66.775485,-78.872489
72.833875,46.617506,76.927080,-69.635320,-47.228388,96.806741,-23.893292,58.868236,-15.411676,55.048402,84.419211,82.235707,38.466218,-56.266809,-9.572756,-53.858761,70.267643,88.901398,-45.229052,-17.957584,32.207437,-9.013334,9.232089,42.980454,52.692959,-6.749085,-49.790380,-90.932727,95.201317,-89.978472
2.557398,1.117544,54.401088,92.382622,-16.159865,38.943966,85.090624,-50.362220,-66.946599,-92.910649,23.042663,-62.142336,69.330611,49.182223,-17.332743,-13.276642,84.331534,-18.286315,-4.825227,-5.752567,23.370709,-30.147110,22.979898,71.649995,23.818579,83.864503,66.507615,37.002316,68.572497,58.114825
-49.161711,-45.022491,77.236580,-15.247539,-98.275017,-46.435299,5.340797,-41.905394,55.094555,85.269597,-26.426889,-55.661911,62.536386,-75.856923,-43.196516,-28.824344,-19.623232,-88.959055,2.711494,-80.712734,-22.370789,-49.131079,-87.384693,31.144061,-18.060261,24.176912,88.692833,-71.012095,-36.524220,-74.484052
-81.557276,99.999999,20.518383,-18.535446,-20.161356,38.901507,36.936747,100.000000,91.106474,29.291951,-92.364698,0.766245,-98.126780,-45.685134,33.670590,-30.783914,21.868302,-10.235313,-71.725188,15.882945,-46.564045,13.509374,21.516541,52.621853,-71.785917,21.527462,28.270119,73.351034,58.166253,-24.983916
-91.094296,3.105899,15.404220,-22.425737,26.476753,80.161629,53.331286,-44.009077,-78.612244,79.590941,43.852687,72.268007,-74.224451,-1.174098,-4.598864,67.774091,-50.379672,-98.465672,52.075281,-37.790939,-62.859303,-41.176930,41.006492,-57.170693,67.662792,-74.020696,-63.247070,-81.098849,-85.074525,25.445882
